"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000090520",1935.20084457935,0.505076029235154,0.0514819828467983,9.81073380056426,1.01229717305772e-22,7.75181067712514e-22,"DNAJB11","51726","DnaJ heat shock protein family (Hsp40) member B11"
"ENSG00000047849",11631.1181286407,-0.369681134463414,0.0376942423346612,-9.80736344774543,1.04667547943549e-22,8.01081545984927e-22,"MAP4","4134","microtubule associated protein 4"
"ENSG00000102172",4066.68478158891,-0.471680771552461,0.0481113643769516,-9.80393671351432,1.08281359654229e-22,8.28300729444091e-22,"SMS","6611","spermine synthase"
"ENSG00000171206",1627.61493566926,-0.552669616903931,0.0564089209031813,-9.79755698309702,1.15341488102649e-22,8.818397715193e-22,"TRIM8","81603","tripartite motif containing 8"
"ENSG00000132017",217.944354736316,-1.23850729567384,0.126434316443277,-9.79565778116476,1.17529920607302e-22,8.98095426166075e-22,"DCAF15","90379","DDB1 and CUL4 associated factor 15"
"ENSG00000180370",2708.24156414914,0.477239448852041,0.0487358710919754,9.79236521599018,1.21421732414123e-22,9.27343215213636e-22,"PAK2","5062","p21 (RAC1) activated kinase 2"
"ENSG00000139364",136.363546774144,1.67475678561379,0.17104239564817,9.79147175334662,1.22499631867373e-22,9.35080523254283e-22,"TMEM132B","114795","transmembrane protein 132B"
"ENSG00000181523",1027.76469804181,0.633282960356765,0.0646804748107634,9.79094482855252,1.23139764012646e-22,9.39469791332863e-22,"SGSH","6448","N-sulfoglucosamine sulfohydrolase"
"ENSG00000238227",1068.61407786061,0.69555676189879,0.0710529202630304,9.78927761623185,1.25187061601493e-22,9.5458442797291e-22,"C9orf69","90120","chromosome 9 open reading frame 69"
"ENSG00000179335",488.909374942438,-0.847362404989463,0.0865716080844254,-9.78799428287283,1.26785882005834e-22,9.66265145112608e-22,"CLK3","1198","CDC like kinase 3"
"ENSG00000148841",1448.91994980014,0.658599113588851,0.0673296467708072,9.78171051202375,1.34910945189864e-22,1.02764530425247e-21,"ITPRIP","85450","inositol 1,4,5-trisphosphate receptor interacting protein"
"ENSG00000124587",466.897722321094,-0.914604691157825,0.0935495224911174,-9.77669010811539,1.41771072625318e-22,1.07933048272583e-21,"PEX6","5190","peroxisomal biogenesis factor 6"
"ENSG00000116584",1848.58686617251,-0.605775555216333,0.0619717447087716,-9.77502824977898,1.44117119181905e-22,1.09661269959775e-21,"ARHGEF2","9181","Rho/Rac guanine nucleotide exchange factor 2"
"ENSG00000185950",398.907073453823,0.940991665291439,0.0962852971834448,9.77295280606178,1.47101051847265e-22,1.11872792567237e-21,"IRS2","8660","insulin receptor substrate 2"
"ENSG00000179632",1508.76378475304,0.601076438597484,0.0615189367341802,9.7705921218161,1.50569476527995e-22,1.14450254893013e-21,"MAF1","84232","MAF1 homolog, negative regulator of RNA polymerase III"
"ENSG00000241685",2811.06971799844,-0.453325647886053,0.0464247210135198,-9.76474684153807,1.59509882439727e-22,1.21182152393783e-21,"ARPC1A","10552","actin related protein 2/3 complex subunit 1A"
"ENSG00000087494",91.5264897887427,2.00215200541897,0.205077842029331,9.76288801172686,1.6246161104531e-22,1.23359666450036e-21,"PTHLH","5744","parathyroid hormone like hormone"
"ENSG00000173276",743.999455757365,0.790792749707254,0.081039718795557,9.75808852079345,1.70335328705013e-22,1.29270267607955e-21,"ZBTB21","49854","zinc finger and BTB domain containing 21"
"ENSG00000148677",160.191133013226,-1.55851599389368,0.159757124538376,-9.75553358510347,1.74679640307034e-22,1.32497537892197e-21,"ANKRD1","27063","ankyrin repeat domain 1"
"ENSG00000154640",520.625139568533,0.834627452721564,0.0856638196777842,9.7430567053971,1.97521731712141e-22,1.49744930289599e-21,"BTG3","10950","BTG anti-proliferation factor 3"
"ENSG00000159217",1638.47283942081,0.592572177030614,0.0608271640236101,9.74190045750952,1.99782572015016e-22,1.51379367986378e-21,"IGF2BP1","10642","insulin like growth factor 2 mRNA binding protein 1"
"ENSG00000149177",563.0345754544,0.821567839353502,0.0843888439249549,9.73550295444388,2.12762548980082e-22,1.61129936700034e-21,"PTPRJ","5795","protein tyrosine phosphatase, receptor type J"
"ENSG00000196715",1100.77967620643,-0.629593307278264,0.0646740869220749,-9.73486193994287,2.14108236925413e-22,1.62063983951885e-21,"VKORC1L1","154807","vitamin K epoxide reductase complex subunit 1 like 1"
"ENSG00000198265",699.647635062619,-0.797099612276634,0.0818854430345314,-9.73432618469798,2.15239413251348e-22,1.62834767434567e-21,"HELZ","9931","helicase with zinc finger"
"ENSG00000089154",4048.88386872789,-0.445540680726668,0.0457763007662362,-9.73299880656349,2.18067542250799e-22,1.64887863315109e-21,"GCN1","10985","GCN1, eIF2 alpha kinase activator homolog"
"ENSG00000134291",315.837946845901,-1.0394839768484,0.106914824039697,-9.72254302604882,2.41669119485326e-22,1.82638050645091e-21,"TMEM106C","79022","transmembrane protein 106C"
"ENSG00000142230",2368.4232771851,-0.472718362290875,0.0486230507851346,-9.72210411847292,2.42713310156198e-22,1.83331147938402e-21,"SAE1","10055","SUMO1 activating enzyme subunit 1"
"ENSG00000132535",853.366427012543,0.700184980047182,0.0720439797514719,9.71885482260406,2.50583754135112e-22,1.8917696603387e-21,"DLG4","1742","discs large MAGUK scaffold protein 4"
"ENSG00000082258",594.406216868234,0.777765139984035,0.0800770204087883,9.71271328545432,2.66155958390648e-22,2.00828034084826e-21,"CCNT2","905","cyclin T2"
"ENSG00000148019",332.24168365854,-1.08145809662095,0.111408446521099,-9.70714636449172,2.81096666261658e-22,2.11990674550807e-21,"CEP78","84131","centrosomal protein 78"
"ENSG00000196352",378.35634944619,0.96568958593583,0.0995180886535648,9.70365889258101,2.90876278451474e-22,2.19251414274786e-21,"CD55","1604","CD55 molecule (Cromer blood group)"
"ENSG00000117362",1700.56273469309,0.519706865943082,0.0535821931432397,9.69924587733401,3.03735229595087e-22,2.28824446859965e-21,"APH1A","51107","aph-1 homolog A, gamma-secretase subunit"
"ENSG00000157500",544.308322233361,-0.815988012881079,0.0841509443634619,-9.69671842726673,3.11351618572677e-22,2.34439968744677e-21,"APPL1","26060","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1"
"ENSG00000137831",17955.8815846106,0.432784409449812,0.0446376052328099,9.69551137863695,3.15055411360221e-22,2.37105081882833e-21,"UACA","55075","uveal autoantigen with coiled-coil domains and ankyrin repeats"
"ENSG00000161692",109.228353032315,-1.7815953818613,0.183969842103479,-9.68417084828059,3.5205349036731e-22,2.64811037827382e-21,"DBF4B","80174","DBF4 zinc finger B"
"ENSG00000106299",1039.99153981342,0.653232980465397,0.0674550141923582,9.68397958678955,3.52712989651623e-22,2.65168853658362e-21,"WASL","8976","Wiskott-Aldrich syndrome like"
"ENSG00000165490",89.3021061469361,-2.0572892869327,0.212521547629025,-9.68037975388679,3.65356341371306e-22,2.74531038383533e-21,"DDIAS","220042","DNA damage induced apoptosis suppressor"
"ENSG00000165861",771.119818151897,0.695349873078514,0.0718654140644448,9.67572346351424,3.82377495197781e-22,2.87171271380447e-21,"ZFYVE1","53349","zinc finger FYVE-type containing 1"
"ENSG00000176907",87.3651298398392,2.02711393880528,0.209535863101199,9.67430543298567,3.87715329606945e-22,2.91028567130042e-21,"C8orf4","56892","chromosome 8 open reading frame 4"
"ENSG00000116001",1084.01194543499,0.627595683992457,0.0648921272366752,9.67136863464937,3.99005818829177e-22,2.99347735218332e-21,"TIA1","7072","TIA1 cytotoxic granule associated RNA binding protein"
"ENSG00000142627",2309.84676794303,0.479681401060568,0.0496223573865755,9.66663871536134,4.17877716499841e-22,3.13343129726778e-21,"EPHA2","1969","EPH receptor A2"
"ENSG00000158373",190.420821969902,1.36288135947869,0.141033571683002,9.66352438795212,4.30783111688884e-22,3.22852361160288e-21,"HIST1H2BD","3017","histone cluster 1 H2B family member d"
"ENSG00000184500",334.322827035299,1.12934911736429,0.116894712784673,9.6612506285431,4.40453649317593e-22,3.29928598063599e-21,"PROS1","5627","protein S (alpha)"
"ENSG00000139324",1680.91980853639,0.540941227010912,0.055995691872016,9.66040795151331,4.44091945652135e-22,3.32481292160008e-21,"TMTC3","160418","transmembrane and tetratricopeptide repeat containing 3"
"ENSG00000072803",1613.20040176687,0.551532475460236,0.0571229445862416,9.65518285962232,4.67324788117142e-22,3.49693709448445e-21,"FBXW11","23291","F-box and WD repeat domain containing 11"
"ENSG00000142937",7947.52976906021,-0.375296610774127,0.0388702526788902,-9.65511116880249,4.67651777071168e-22,3.49756982260536e-21,"RPS8","6202","ribosomal protein S8"
"ENSG00000134775",188.056463346471,-1.30448763557501,0.135123083533524,-9.65406947104913,4.72428689889514e-22,3.53146565235027e-21,"FHOD3","80206","formin homology 2 domain containing 3"
"ENSG00000006016",356.527487903638,1.27548437626575,0.132133449817563,9.65300140143789,4.77376671264298e-22,3.56660447246506e-21,"CRLF1","9244","cytokine receptor like factor 1"
"ENSG00000146278",589.229496685475,0.789018066977131,0.0818061856748788,9.6449682926535,5.16271470350292e-22,3.85520108837664e-21,"PNRC1","10957","proline rich nuclear receptor coactivator 1"
"ENSG00000006534",196.341227693248,-1.34202370741574,0.139179167615335,-9.64241797396605,5.29263424248142e-22,3.95017248920225e-21,"ALDH3B1","221","aldehyde dehydrogenase 3 family member B1"
"ENSG00000151917",168.318486637092,-1.37665204101628,0.142815830390955,-9.63935186489987,5.4531183705354e-22,4.06784584962328e-21,"BEND6","221336","BEN domain containing 6"
"ENSG00000072042",1490.47994910288,0.566216585018151,0.0587594211079151,9.63618385515169,5.62399434657814e-22,4.1931455523557e-21,"RDH11","51109","retinol dehydrogenase 11 (all-trans/9-cis/11-cis)"
"ENSG00000134313",2405.85624096642,0.482058285267519,0.0500276165387752,9.63584353241948,5.6426628964668e-22,4.20489140533712e-21,"KIDINS220","57498","kinase D-interacting substrate 220kDa"
"ENSG00000204525",3533.93553083832,0.41320828458125,0.0429176780182151,9.62792731717398,6.0946371019262e-22,4.53935619357199e-21,"HLA-C","3107","major histocompatibility complex, class I, C"
"ENSG00000172379",537.588569467218,-0.861492056510351,0.0894865449391723,-9.6270568619667,6.14647091213587e-22,4.57560040502498e-21,"ARNT2","9915","aryl hydrocarbon receptor nuclear translocator 2"
"ENSG00000165244",46.5603125763007,-3.03050286568631,0.314830796520514,-9.62581456191451,6.22120369619032e-22,4.62884506059503e-21,"ZNF367","195828","zinc finger protein 367"
"ENSG00000112208",730.085376337392,-0.783452229638792,0.0813944730545419,-9.62537381517054,6.24793311664889e-22,4.64633665329348e-21,"BAG2","9532","BCL2 associated athanogene 2"
"ENSG00000182667",730.562221207398,-0.695173492432272,0.0722596503493042,-9.62049344373786,6.55161086764312e-22,4.86965945324509e-21,"NTM","50863","neurotrimin"
"ENSG00000101000",435.046699708015,0.915512782525817,0.0951806519340134,9.61868577198359,6.66776066772375e-22,4.95343888533731e-21,"PROCR","10544","protein C receptor"
"ENSG00000114126",593.198736850945,0.778969235962492,0.0809969346982029,9.61726809619347,6.76027531369824e-22,5.01958270461783e-21,"TFDP2","7029","transcription factor Dp-2"
"ENSG00000182670",6532.12850829166,-0.504287721463851,0.0524519702727392,-9.61427604800469,6.95971995380499e-22,5.16501439164324e-21,"TTC3","7267","tetratricopeptide repeat domain 3"
"ENSG00000006831",1389.68883378113,0.576719569769119,0.0599941563739053,9.61292906887121,7.05139726596347e-22,5.23036032678946e-21,"ADIPOR2","79602","adiponectin receptor 2"
"ENSG00000143393",1614.96306645009,-0.536480717496786,0.055815284801878,-9.6117169230808,7.13491857260207e-22,5.28959251011974e-21,"PI4KB","5298","phosphatidylinositol 4-kinase beta"
"ENSG00000276547",989.113882728806,0.628989735410728,0.0654422636390245,9.61136886829277,7.15908120591721e-22,5.30477989510876e-21,"PCDHGB5","56101","protocadherin gamma subfamily B, 5"
"ENSG00000105171",270.338924524571,-1.11575059390337,0.116098658408437,-9.61036595253447,7.2291592718274e-22,5.35395692067012e-21,"POP4","10775","POP4 homolog, ribonuclease P/MRP subunit"
"ENSG00000113575",1637.06650840285,-0.590451626291818,0.0614814833055564,-9.60373098608139,7.71018060203233e-22,5.7072742711914e-21,"PPP2CA","5515","protein phosphatase 2 catalytic subunit alpha"
"ENSG00000133193",287.133103585697,-1.04916609295017,0.109248431459838,-9.6034888458409,7.72832171854617e-22,5.71776909915208e-21,"FAM104A","84923","family with sequence similarity 104 member A"
"ENSG00000198756",84.8395419009338,-2.09563032192258,0.218217926656576,-9.60338297604949,7.73626673415956e-22,5.72071348917068e-21,"COLGALT2","23127","collagen beta(1-O)galactosyltransferase 2"
"ENSG00000163214",447.330524448013,-0.886436693890668,0.0923124489710732,-9.60256935842358,7.79759512027678e-22,5.76310987706112e-21,"DHX57","90957","DEAH-box helicase 57"
"ENSG00000077312",508.531611679787,-0.821009696223593,0.0855014178685754,-9.60229335010058,7.81850899431138e-22,5.77560825708808e-21,"SNRPA","6626","small nuclear ribonucleoprotein polypeptide A"
"ENSG00000142871",6539.53889614802,-1.73150800765656,0.180350630471216,-9.60078710638556,7.93362275720223e-22,5.85764460174804e-21,"CYR61","3491","cysteine rich angiogenic inducer 61"
"ENSG00000001460",140.863810325503,-1.52216130749375,0.158546464803575,-9.60072688709627,7.93825967878413e-22,5.8580701987631e-21,"STPG1","90529","sperm tail PG-rich repeat containing 1"
"ENSG00000069702",126.564712648612,-1.61063590049438,0.167782306978951,-9.59955748311673,8.02883801775886e-22,5.92188374653411e-21,"TGFBR3","7049","transforming growth factor beta receptor 3"
"ENSG00000155755",499.444730722892,-0.81979233411281,0.0854035061628552,-9.59904775513028,8.06863926453214e-22,5.94819921662776e-21,"TMEM237","65062","transmembrane protein 237"
"ENSG00000197442",1060.35861334679,0.685105415514308,0.0713765568046734,9.5984654651967,8.11434532770824e-22,5.97883861301567e-21,"MAP3K5","4217","mitogen-activated protein kinase kinase kinase 5"
"ENSG00000183137",141.132934390718,-1.55628482233715,0.162205607247504,-9.5945192570468,8.43092094676855e-22,6.20892784579019e-21,"CEP57L1","285753","centrosomal protein 57 like 1"
"ENSG00000153044",66.1878385608816,-2.38177253894109,0.248288978504514,-9.59274371857706,8.5773167346357e-22,6.31050112802638e-21,"CENPH","64946","centromere protein H"
"ENSG00000113360",807.754790556735,-0.683393786397665,0.0712407255632281,-9.59274040227362,8.57759250853243e-22,6.31050112802638e-21,"DROSHA","29102","drosha ribonuclease III"
"ENSG00000164086",393.61608924938,-0.998459017566057,0.104089596563715,-9.59230365500443,8.61398787235762e-22,6.33404704559141e-21,"DUSP7","1849","dual specificity phosphatase 7"
"ENSG00000198604",1235.78769993113,0.603156439795501,0.0628799390036712,9.59219187156473,8.6233276300681e-22,6.33768455012697e-21,"BAZ1A","11177","bromodomain adjacent to zinc finger domain 1A"
"ENSG00000131149",763.311373929111,-0.691373708003796,0.0720913313466324,-9.59024746927623,8.78739912327569e-22,6.45497999753047e-21,"GSE1","23199","Gse1 coiled-coil protein"
"ENSG00000129250",3844.62672322192,-0.407509940343808,0.0425012638205504,-9.58818406117061,8.96489127075776e-22,6.58200948413345e-21,"KIF1C","10749","kinesin family member 1C"
"ENSG00000133858",1129.54025785395,0.611367555550972,0.0637706385140183,9.58697560189207,9.07048393879908e-22,6.65614810707296e-21,"ZFC3H1","196441","zinc finger C3H1-type containing"
"ENSG00000085840",62.6028396919314,-2.4068428159732,0.251055765291692,-9.58688526103663,9.07842699168277e-22,6.65859004621288e-21,"ORC1","4998","origin recognition complex subunit 1"
"ENSG00000198369",638.783042970483,-0.769184168753834,0.0802430039354815,-9.58568511931941,9.18460254866871e-22,6.73304171593717e-21,"SPRED2","200734","sprouty related EVH1 domain containing 2"
"ENSG00000162607",381.138877619402,-1.15610023473576,0.12065914676269,-9.58153828991975,9.56101412914278e-22,7.00542157649278e-21,"USP1","7398","ubiquitin specific peptidase 1"
"ENSG00000198542",330.262180941358,-1.08737097456857,0.113520472610255,-9.57863325941042,9.83375844414218e-22,7.20027927003505e-21,"ITGBL1","9358","integrin subunit beta like 1"
"ENSG00000006744",979.590654876915,-0.646043793269953,0.0674465790735384,-9.57859986591104,9.83693799212523e-22,7.20027927003505e-21,"ELAC2","60528","elaC ribonuclease Z 2"
"ENSG00000072415",1033.295821133,-0.620525060680459,0.0647943196845007,-9.57684352119054,1.00056091017039e-21,7.32002649646458e-21,"MPP5","64398","membrane palmitoylated protein 5"
"ENSG00000149150",372.77371882022,0.933735272358685,0.0975028117591505,9.57649585188558,1.00393353522959e-21,7.34097775608581e-21,"SLC43A1","8501","solute carrier family 43 member 1"
"ENSG00000106624",181.030749319337,-1.36423504117422,0.142467234143326,-9.57578105153468,1.01090295310888e-21,7.38819498708301e-21,"AEBP1","165","AE binding protein 1"
"ENSG00000135870",718.796012951772,0.738871336154191,0.0772073515623331,9.56996090660701,1.06946104584947e-21,7.81220987770649e-21,"RC3H1","149041","ring finger and CCCH-type domains 1"
"ENSG00000109654",1155.29292784816,0.616091039174442,0.0643948733198386,9.56739267292942,1.09635633407422e-21,8.00462187838497e-21,"TRIM2","23321","tripartite motif containing 2"
